,0,1,2,3,4,5
36650,True,False,False,False,False,False
36651,False,True,False,False,False,False
36652,False,True,False,True,False,True
36653,False,False,False,False,True,False
36654,False,True,False,False,False,False
36655,False,True,True,False,False,False
36656,False,True,False,True,True,True
36657,False,True,False,False,False,False
36658,False,True,True,True,True,True
36659,False,True,False,False,False,True
36660,False,True,False,False,False,False
36661,False,True,True,True,False,True
36662,True,False,False,False,False,False
36663,True,False,False,False,False,False
36664,False,False,True,False,True,False
36665,False,False,False,True,False,False
36666,False,False,False,False,False,False
36667,False,True,False,True,True,True
36668,False,True,True,False,False,True
36669,False,True,False,False,False,False
36670,False,True,True,True,True,False
36671,False,False,True,False,False,False
36672,False,False,True,False,False,False
36673,False,False,False,False,False,False
36674,True,False,False,False,False,False
36675,True,False,False,False,False,False
36676,False,True,False,False,False,True
36677,False,True,False,False,False,False
36678,False,True,True,False,False,False
36679,False,False,False,False,False,False
36680,False,True,False,False,True,False
36681,False,True,False,False,False,False
36682,False,False,False,False,False,False
36683,False,True,False,False,False,True
36684,False,True,True,True,False,False
36685,False,True,False,False,False,False
36686,False,True,False,False,False,False
36687,True,False,False,False,False,False
36688,False,True,False,False,False,False
36689,False,True,False,False,False,True
36690,False,True,False,False,False,False
36691,False,True,False,False,False,False
36692,True,False,False,False,False,False
36693,True,False,False,False,False,False
36694,False,True,False,False,False,False
36695,True,False,False,False,False,False
36696,False,True,False,False,False,True
36697,False,True,False,False,True,True
36698,False,True,False,False,False,False
36699,False,False,True,True,True,True
36700,False,False,False,False,False,False
36701,True,False,False,False,False,False
36702,True,False,False,False,False,False
36703,False,False,True,False,False,False
36704,False,True,False,False,False,False
36705,True,False,False,False,False,False
36706,True,False,False,False,False,False
36707,True,False,False,False,False,False
36708,True,False,False,False,False,False
36709,False,True,False,False,False,False
36710,False,False,False,False,False,False
36711,False,True,False,True,False,True
36712,False,False,False,True,False,False
36713,False,False,False,False,False,False
36714,False,False,False,False,False,False
36715,True,False,False,False,False,False
36716,False,False,False,True,False,False
36717,False,False,False,True,False,False
36718,False,False,False,False,True,False
36719,False,True,False,True,False,False
36720,True,False,False,False,False,False
36721,False,True,False,False,False,False
36722,False,True,False,False,False,False
36723,False,True,False,False,False,False
36724,False,True,False,False,True,False
36725,False,False,True,False,False,True
36726,False,False,False,False,False,False
36727,False,True,False,False,False,False
36728,False,True,True,True,False,False
36729,False,True,True,True,True,True
36730,False,True,False,True,False,True
36731,False,True,True,False,False,False
36732,True,False,False,False,False,False
36733,True,False,False,False,False,False
36734,False,True,False,False,False,False
36735,False,True,True,True,True,False
36736,False,True,False,True,True,False
36737,False,True,False,False,False,True
36738,False,True,False,False,False,True
36739,False,True,False,False,False,False
36740,True,False,False,False,False,False
36741,True,False,False,False,False,False
36742,True,False,False,False,False,False
36743,False,True,False,False,False,True
36744,False,True,False,False,False,True
36745,False,True,False,False,False,False
36746,True,False,False,False,False,False
36747,False,True,False,False,False,False
36748,False,True,False,False,False,False
36749,True,False,False,False,False,False
36750,False,True,False,True,False,True
36751,False,False,False,False,False,True
36752,False,True,False,False,False,False
36753,False,True,False,False,False,False
36754,False,True,False,False,False,False
36755,False,True,False,False,False,True
36756,False,True,False,True,False,False
36757,False,True,True,True,False,True
36758,False,True,False,True,False,False
36759,True,False,False,False,False,False
36760,False,False,False,False,False,False
36761,True,False,False,False,False,False
36762,False,True,False,True,False,False
36763,False,True,False,False,True,False
36764,False,True,True,True,False,True
36765,False,True,False,True,False,False
36766,False,True,False,False,False,False
36767,False,True,False,False,False,False
36768,False,False,False,False,False,True
36769,True,False,False,False,False,False
36770,True,False,False,False,False,False
36771,False,True,True,True,False,True
36772,False,False,True,False,False,False
36773,True,False,False,False,False,False
36774,False,True,False,False,False,False
36775,True,False,False,False,False,False
36776,False,False,False,False,False,False
36777,False,True,False,False,False,False
36778,False,True,False,False,True,False
36779,False,True,False,False,True,True
36780,False,True,False,True,False,False
36781,True,False,False,False,False,False
36782,False,False,True,False,False,False
36783,True,False,False,False,False,False
36784,False,True,False,False,False,True
36785,False,True,False,False,True,True
36786,False,True,False,False,False,True
36787,False,True,False,True,False,True
36788,False,True,False,False,False,False
36789,False,True,False,False,False,False
36790,False,True,False,False,False,False
36791,False,True,False,False,False,False
36792,False,True,False,False,False,False
36793,False,True,True,False,False,False
36794,True,False,False,False,False,False
36795,False,False,False,False,False,False
36796,False,True,False,False,False,True
36797,False,True,False,True,False,False
36798,False,True,False,False,False,True
36799,False,True,False,False,False,False
36800,True,False,False,False,False,False
36801,True,False,False,False,False,False
36802,True,False,False,False,False,False
36803,False,True,True,True,False,True
36804,False,False,False,False,False,False
36805,False,False,True,False,True,False
36806,False,True,False,False,False,False
36807,False,True,False,False,False,False
36808,False,True,False,False,False,False
36809,False,True,True,True,False,False
36810,True,False,False,False,False,False
36811,False,True,False,False,False,False
36812,False,True,False,True,False,False
36813,False,True,False,False,False,True
36814,False,True,False,False,False,False
36815,False,False,False,True,False,False
36816,False,True,True,True,False,True
36817,False,True,False,False,False,False
36818,True,False,False,False,False,False
36819,False,False,False,False,False,False
36820,False,True,False,False,False,False
36821,False,True,False,True,False,False
36822,True,False,False,False,False,False
36823,True,False,False,False,False,False
36824,False,False,False,False,False,False
36825,True,False,False,False,False,False
36826,False,True,False,False,False,False
36827,True,False,False,False,False,False
36828,False,True,False,False,False,True
36829,False,True,False,False,False,False
36830,False,True,False,False,False,True
36831,True,False,False,False,False,False
36832,True,False,False,False,False,False
36833,True,False,False,False,False,False
36834,False,True,False,True,False,False
36835,False,True,True,True,True,True
36836,True,False,False,False,False,False
36837,False,False,False,False,False,False
36838,False,False,True,False,True,False
36839,True,False,False,False,False,False
36840,False,True,False,False,False,False
36841,False,True,False,False,False,False
36842,False,False,False,False,False,False
36843,False,True,True,True,False,True
36844,False,True,True,False,True,True
36845,False,True,True,True,False,True
36846,False,False,False,False,True,False
36847,True,False,False,False,False,False
36848,True,False,False,False,False,False
36849,False,True,True,True,False,False
36850,False,True,False,True,False,True
36851,False,True,False,True,False,False
36852,False,True,False,False,False,True
36853,False,True,True,False,False,True
36854,False,False,True,True,True,True
36855,False,True,False,False,False,True
36856,False,True,False,False,False,False
36857,False,True,False,False,False,False
36858,False,True,True,False,False,False
36859,True,False,False,False,False,False
36860,False,True,False,False,False,False
36861,False,True,False,True,True,True
36862,False,True,False,False,False,False
36863,False,True,False,False,False,True
36864,False,True,False,False,False,True
36865,False,True,False,False,False,False
36866,False,True,False,False,False,False
36867,False,True,False,True,False,False
36868,False,False,False,False,False,True
36869,False,True,False,False,False,False
36870,False,True,False,True,False,True
36871,False,True,False,True,True,False
36872,False,False,True,False,False,False
36873,False,False,False,False,False,False
36874,False,True,False,False,False,False
36875,True,False,False,False,False,False
36876,False,True,False,False,False,True
36877,True,False,False,False,False,False
36878,True,False,False,False,False,False
36879,False,False,False,False,False,True
36880,False,True,False,False,False,False
36881,False,True,False,False,False,False
36882,True,False,False,False,False,False
36883,False,True,False,False,False,False
36884,False,True,False,False,False,True
36885,False,True,False,False,False,True
36886,False,True,False,True,False,True
36887,False,True,True,False,True,True
36888,False,True,False,False,False,False
36889,True,False,False,False,False,False
36890,False,True,False,False,False,True
36891,False,False,False,True,False,False
36892,True,False,False,False,False,False
36893,False,True,False,True,False,True
36894,True,False,False,False,False,False
36895,False,False,False,True,False,True
36896,False,True,False,False,False,True
36897,False,True,False,False,False,True
36898,False,True,False,False,False,False
36899,False,True,False,False,False,False
36900,False,True,False,False,False,False
36901,False,True,False,False,False,False
36902,False,True,False,True,False,False
36903,False,False,False,False,False,False
36904,False,True,False,False,False,False
36905,False,True,False,False,False,False
36906,False,True,False,False,False,False
36907,True,False,False,False,False,False
36908,False,True,False,True,True,True
36909,False,True,False,False,False,True
36910,False,True,False,False,False,True
36911,False,False,False,False,False,True
36912,False,True,False,True,False,False
36913,False,True,False,False,False,False
36914,True,False,False,False,False,False
36915,True,False,False,False,False,False
36916,True,False,False,False,False,False
36917,False,True,False,False,False,True
36918,False,True,False,False,False,False
36919,False,True,False,True,False,True
36920,True,False,False,False,False,False
36921,False,False,False,False,False,False
36922,True,False,False,False,False,False
36923,False,True,False,False,True,False
36924,True,False,False,False,False,False
36925,True,False,False,False,False,False
36926,False,True,False,True,True,False
36927,True,False,False,False,False,False
36928,False,True,False,False,False,True
36929,False,True,False,False,False,False
36930,True,False,False,False,False,False
36931,False,True,True,True,True,True
36932,False,True,True,True,False,True
36933,False,True,False,False,False,True
36934,False,True,False,True,False,False
36935,False,False,False,True,False,True
36936,False,True,False,False,False,False
36937,True,False,False,False,False,False
36938,False,True,False,False,True,False
36939,False,False,False,True,False,False
36940,False,True,False,False,True,False
36941,False,True,True,False,False,False
36942,False,False,False,False,False,False
36943,False,False,False,True,False,False
36944,False,True,True,True,False,True
36945,True,False,False,False,False,False
36946,True,False,False,False,False,False
36947,True,False,False,False,False,False
36948,False,True,False,True,False,True
36949,False,False,False,False,False,False
36950,False,True,False,False,False,False
36951,False,True,False,False,False,False
36952,False,True,False,False,False,False
36953,False,True,False,False,False,False
36954,False,True,True,True,True,True
36955,False,False,False,False,False,True
36956,False,True,False,False,False,False
36957,False,True,False,False,False,False
36958,False,True,False,True,True,False
36959,True,False,False,False,False,False
36960,False,False,False,False,False,True
36961,True,False,False,False,False,False
36962,True,False,False,False,False,False
36963,False,True,False,False,False,False
36964,False,True,False,True,False,False
36965,True,False,False,False,False,False
36966,False,True,False,False,False,True
36967,False,True,False,False,False,False
36968,False,True,False,True,False,True
36969,False,True,False,False,False,False
36970,False,True,True,True,True,True
36971,True,False,False,False,False,False
36972,False,True,False,True,False,False
36973,False,True,False,True,False,True
36974,False,True,True,True,True,True
36975,False,True,False,True,False,False
36976,True,False,False,False,False,False
36977,False,False,False,False,False,False
36978,True,False,False,False,False,False
36979,False,True,True,True,False,False
36980,False,True,True,True,False,True
36981,True,False,False,False,False,False
36982,False,False,False,False,False,False
36983,False,False,False,False,False,False
36984,False,True,False,False,False,False
36985,True,False,False,False,False,False
36986,False,True,False,False,False,True
36987,False,True,False,False,False,False
36988,False,True,False,False,False,False
36989,False,False,False,False,True,True
36990,True,False,False,False,False,False
36991,False,True,False,False,False,True
36992,False,True,False,False,False,True
36993,False,True,False,True,False,False
36994,False,True,False,False,False,True
36995,False,True,False,True,True,True
36996,True,False,False,False,False,False
36997,False,True,False,False,False,True
36998,False,True,False,False,False,False
36999,False,True,False,False,False,False
37000,True,False,False,False,False,False
37001,False,True,False,False,False,False
37002,False,True,False,False,False,False
37003,False,True,False,False,False,False
37004,True,False,False,False,False,False
37005,False,True,False,False,False,False
37006,False,True,True,False,False,False
37007,True,False,False,False,False,False
37008,False,True,False,False,False,False
37009,False,True,False,True,False,True
37010,False,True,False,False,False,False
37011,False,True,False,True,False,False
37012,False,False,False,True,False,False
37013,False,True,False,True,False,True
37014,False,True,False,True,False,True
37015,False,True,True,True,True,True
37016,False,False,False,False,False,True
37017,False,True,True,True,True,True
37018,False,False,False,False,False,False
37019,False,True,False,True,True,True
37020,False,True,False,False,False,False
37021,False,False,False,True,True,True
37022,False,True,True,False,False,True
37023,False,False,False,False,False,True
37024,False,True,False,False,False,False
37025,True,False,False,False,False,False
37026,False,False,True,False,False,False
37027,False,True,False,False,False,False
37028,True,False,False,False,False,False
37029,False,False,False,True,True,False
37030,False,False,False,False,False,False
37031,False,True,False,True,False,True
37032,False,True,False,True,False,True
37033,False,True,False,False,True,False
37034,True,False,False,False,False,False
37035,False,True,False,True,False,False
37036,False,True,False,False,False,False
37037,False,True,False,False,False,False
37038,False,True,False,True,False,False
37039,False,True,False,False,False,False
37040,False,True,True,True,False,False
37041,False,False,False,False,False,False
37042,False,True,True,False,False,False
37043,False,True,False,False,False,False
37044,False,False,False,False,False,False
37045,True,False,False,False,False,False
37046,True,False,False,False,False,False
37047,False,False,False,False,False,False
37048,False,True,False,False,False,False
37049,False,True,False,False,False,False
37050,False,True,False,False,False,False
37051,True,False,False,False,False,False
37052,False,True,False,False,True,True
37053,False,True,False,True,False,True
37054,False,True,False,False,False,False
37055,False,True,False,False,False,False
37056,False,False,False,True,False,True
37057,False,True,False,False,False,False
37058,False,True,False,False,True,True
37059,True,False,False,False,False,False
37060,False,True,False,False,False,False
37061,False,True,False,False,False,True
37062,False,True,False,True,True,True
37063,False,False,True,False,False,False
37064,False,True,False,False,False,False
37065,False,True,False,False,False,False
37066,False,True,False,False,False,False
37067,True,False,False,False,False,False
37068,False,False,False,False,False,True
37069,False,False,False,False,False,True
37070,False,True,False,False,False,False
37071,False,True,False,False,False,True
37072,False,False,False,True,False,True
37073,True,False,False,False,False,False
37074,False,True,False,True,False,True
37075,True,False,False,False,False,False
37076,False,True,False,False,True,True
37077,True,False,False,False,False,False
37078,False,True,False,False,False,False
37079,False,True,False,True,True,True
37080,True,False,False,False,False,False
37081,True,False,False,False,False,False
37082,False,False,False,False,False,False
37083,False,False,True,False,False,True
37084,False,True,False,True,False,False
37085,False,True,False,False,False,False
37086,True,False,False,False,False,False
37087,False,True,True,False,False,False
37088,True,False,False,False,False,False
37089,True,False,False,False,False,False
37090,True,False,False,False,False,False
37091,False,True,False,False,False,False
37092,True,False,False,False,False,False
37093,True,False,False,False,False,False
37094,False,True,False,False,False,True
37095,False,False,False,False,False,False
37096,False,True,True,True,True,True
37097,False,True,False,False,False,False
37098,True,False,False,False,False,False
37099,True,False,False,False,False,False
37100,False,True,False,False,False,False
37101,False,False,False,True,True,True
37102,False,False,True,True,True,True
37103,False,True,False,False,True,False
37104,True,False,False,False,False,False
37105,False,False,False,False,False,False
37106,False,True,False,False,True,True
37107,False,True,False,True,False,False
37108,False,True,False,False,False,True
37109,False,True,False,False,False,False
37110,True,False,False,False,False,False
37111,False,True,False,True,False,True
37112,False,True,True,True,True,True
37113,False,True,False,True,False,True
37114,False,True,False,False,False,True
37115,True,False,False,False,False,False
37116,True,False,False,False,False,False
37117,False,False,False,True,False,False
37118,False,True,False,False,False,False
37119,False,False,False,True,False,True
37120,True,False,False,False,False,False
37121,False,True,True,False,True,True
37122,False,False,False,False,True,False
37123,False,True,False,False,False,False
37124,False,False,False,False,False,False
37125,False,True,False,True,True,False
37126,False,True,False,True,False,True
37127,False,True,False,False,False,False
37128,False,True,False,False,True,True
37129,True,False,False,False,False,False
37130,False,False,False,True,False,False
37131,True,False,False,False,False,False
37132,False,False,False,True,False,False
37133,False,True,False,True,False,False
37134,False,False,False,True,False,False
37135,False,True,False,False,False,False
37136,False,True,False,False,False,False
37137,False,True,False,True,False,False
37138,False,False,False,False,False,False
37139,False,True,False,False,False,False
37140,False,True,True,True,False,False
37141,True,False,False,False,False,False
37142,False,True,False,True,False,True
37143,True,False,False,False,False,False
37144,False,True,False,False,True,True
37145,True,False,False,False,False,False
37146,False,True,False,False,False,False
37147,True,False,False,False,False,False
37148,False,False,False,False,False,False
37149,False,False,False,False,False,False
37150,False,True,False,False,False,False
37151,False,False,False,True,False,False
37152,False,False,True,False,False,False
37153,False,True,True,False,False,False
37154,False,True,False,True,False,False
37155,False,True,False,False,False,False
37156,False,True,False,True,False,False
37157,False,True,False,False,False,False
37158,False,False,False,False,False,False
37159,True,False,False,False,False,False
37160,True,False,False,False,False,False
37161,False,False,False,True,False,False
37162,True,False,False,False,False,False
37163,True,False,False,False,False,False
37164,False,True,False,False,False,False
37165,False,True,True,False,True,True
37166,False,True,False,True,False,True
37167,True,False,False,False,False,False
37168,True,False,False,False,False,False
37169,True,False,False,False,False,False
37170,False,True,False,False,False,False
37171,False,True,False,True,False,True
37172,False,True,False,True,False,False
37173,False,True,False,False,False,True
37174,False,True,False,False,False,True
37175,True,False,False,False,False,False
37176,True,False,False,False,False,False
37177,False,False,False,False,False,False
37178,False,True,False,True,False,False
37179,False,True,False,True,True,True
37180,True,False,False,False,False,False
37181,False,True,True,False,False,False
37182,False,True,False,False,False,True
37183,False,True,False,False,False,False
37184,True,False,False,False,False,False
37185,False,True,True,False,False,False
37186,False,True,True,True,False,False
37187,False,True,False,False,False,False
37188,False,True,False,False,False,False
37189,False,True,False,False,False,False
37190,True,False,False,False,False,False
37191,False,False,False,False,False,False
37192,True,False,False,False,False,False
37193,False,True,False,False,True,False
37194,False,True,True,True,True,True
37195,True,False,False,False,False,False
37196,True,False,False,False,False,False
37197,False,True,False,False,False,True
37198,True,False,False,False,False,False
37199,False,True,False,True,False,False
37200,False,True,False,True,False,True
37201,False,False,False,False,False,False
37202,False,False,False,False,False,False
37203,True,False,False,False,False,False
37204,False,True,False,True,False,False
37205,False,True,False,True,False,False
37206,False,False,False,False,False,False
37207,False,True,False,False,False,False
37208,False,True,False,False,False,False
37209,True,False,False,False,False,False
37210,False,True,False,False,False,False
37211,False,True,False,False,False,False
37212,False,True,False,False,True,False
37213,False,True,False,False,False,False
37214,False,True,False,False,False,False
37215,True,False,False,False,False,False
37216,False,True,False,False,False,False
37217,True,False,False,False,False,False
37218,True,False,False,False,False,False
37219,False,True,True,False,False,False
37220,False,True,True,True,False,True
37221,True,False,False,False,False,False
37222,True,False,False,False,False,False
37223,False,True,False,False,True,False
37224,True,False,False,False,False,False
37225,False,False,False,True,False,False
37226,False,True,False,False,False,False
37227,False,True,False,False,False,False
37228,True,False,False,False,False,False
37229,True,False,False,False,False,False
37230,False,True,False,False,False,False
37231,False,True,True,True,False,True
37232,False,True,False,True,False,True
37233,True,False,False,False,False,False
37234,True,False,False,False,False,False
37235,False,True,False,False,False,False
37236,False,True,True,True,True,True
37237,False,True,False,False,False,True
37238,False,True,False,True,False,False
37239,True,False,False,False,False,False
37240,False,True,False,False,False,False
37241,False,True,False,False,False,False
37242,True,False,False,False,False,False
37243,False,True,False,False,False,False
37244,True,False,False,False,False,False
37245,False,True,False,False,False,True
37246,False,True,False,False,False,False
37247,False,True,False,False,False,True
37248,False,True,False,False,True,True
37249,False,True,False,False,False,False
37250,False,False,False,False,False,False
37251,False,True,False,True,True,True
37252,True,False,False,False,False,False
37253,True,False,False,False,False,False
37254,True,False,False,False,False,False
37255,False,True,False,True,False,True
37256,False,True,False,True,False,True
37257,True,False,False,False,False,False
37258,True,False,False,False,False,False
37259,False,False,False,False,False,False
37260,False,True,False,False,False,False
37261,True,False,False,False,False,False
37262,False,False,False,False,False,False
37263,False,True,False,False,False,False
37264,False,True,True,False,True,False
37265,False,False,False,False,False,False
37266,True,False,False,False,False,False
37267,False,True,True,False,False,True
37268,False,True,False,True,False,False
37269,True,False,False,False,False,False
37270,False,True,True,True,True,True
37271,True,False,False,False,False,False
37272,True,False,False,False,False,False
37273,False,True,False,True,False,True
37274,True,False,False,False,False,False
37275,True,False,False,False,False,False
37276,False,True,True,False,False,True
37277,False,True,False,False,True,False
37278,False,True,False,False,False,False
37279,True,False,False,False,False,False
37280,False,True,False,False,False,False
37281,False,True,False,True,True,True
37282,True,False,False,False,False,False
37283,False,True,True,True,True,True
37284,False,True,True,True,True,True
37285,False,True,False,False,False,False
37286,False,False,False,False,False,True
37287,False,True,False,False,True,True
37288,False,False,False,False,False,True
37289,False,True,False,True,False,False
37290,False,False,False,False,False,False
37291,False,True,False,False,False,False
37292,False,True,False,False,False,False
37293,False,True,False,False,False,False
37294,False,True,False,False,False,False
37295,False,True,False,False,False,False
37296,False,True,False,False,False,False
37297,True,False,False,False,False,False
37298,True,False,False,False,False,False
37299,False,True,True,False,False,False
37300,False,True,False,False,False,False
37301,True,False,False,False,False,False
37302,False,True,False,False,False,False
37303,False,True,False,False,False,True
37304,False,True,False,True,False,False
37305,False,True,False,False,False,False
37306,False,True,False,False,False,True
37307,False,True,False,False,False,False
37308,True,False,False,False,False,False
37309,False,True,False,True,True,True
37310,False,True,False,False,False,False
37311,False,True,False,True,False,True
37312,False,True,False,False,False,False
37313,True,False,False,False,False,False
37314,False,True,False,False,False,False
37315,False,True,False,False,False,True
37316,False,True,True,False,True,True
37317,True,False,False,False,False,False
37318,True,False,False,False,False,False
37319,False,True,False,True,False,True
37320,True,False,False,False,False,False
37321,False,True,False,False,False,True
37322,False,True,False,False,False,True
37323,False,True,True,True,True,True
37324,False,False,False,True,False,False
37325,True,False,False,False,False,False
37326,False,True,False,False,False,False
37327,False,True,False,False,False,False
37328,False,True,True,False,False,False
37329,True,False,False,False,False,False
37330,False,False,False,False,False,False
37331,True,False,False,False,False,False
37332,False,True,False,False,False,True
37333,False,True,False,False,False,False
37334,True,False,False,False,False,False
37335,False,True,False,False,False,True
37336,False,True,False,False,False,True
37337,False,True,False,False,False,False
37338,False,True,True,False,True,True
37339,False,False,False,False,False,False
37340,True,False,False,False,False,False
37341,False,True,False,False,False,False
37342,False,True,False,False,False,False
37343,False,True,True,True,False,True
37344,True,False,False,False,False,False
37345,False,True,False,True,False,True
37346,False,True,False,False,False,False
37347,False,True,False,False,False,False
37348,False,True,False,False,False,False
37349,False,True,False,False,False,False
37350,False,True,False,True,False,False
37351,False,True,False,False,False,True
37352,True,False,False,False,False,False
37353,False,True,False,False,False,True
37354,False,True,False,False,False,False
37355,False,True,False,False,False,False
37356,True,False,False,False,False,False
37357,True,False,False,False,False,False
37358,False,True,False,False,False,False
37359,False,True,True,False,True,True
37360,False,True,True,True,True,False
37361,False,True,False,False,False,False
37362,False,True,False,False,False,False
37363,True,False,False,False,False,False
37364,True,False,False,False,False,False
37365,True,False,False,False,False,False
37366,False,True,False,True,False,True
37367,False,True,False,False,False,True
37368,False,True,False,False,True,False
37369,False,False,False,True,True,True
37370,True,False,False,False,False,False
37371,False,True,False,False,False,False
37372,False,True,False,True,False,True
37373,True,False,False,False,False,False
37374,False,True,False,False,False,False
37375,True,False,False,False,False,False
37376,False,True,False,False,False,False
37377,False,True,False,False,False,False
37378,True,False,False,False,False,False
37379,True,False,False,False,False,False
37380,False,True,False,False,False,True
37381,False,True,False,False,False,False
37382,False,True,False,False,False,False
37383,False,False,False,True,False,False
37384,True,False,False,False,False,False
37385,False,True,True,True,True,False
37386,False,True,False,True,False,True
37387,True,False,False,False,False,False
37388,False,True,False,False,False,True
37389,False,True,False,False,False,False
37390,False,True,False,False,False,False
37391,False,True,True,False,False,False
37392,False,False,False,False,False,True
37393,True,False,False,False,False,False
37394,False,True,False,False,False,False
37395,True,False,False,False,False,False
37396,True,False,False,False,False,False
37397,False,True,False,False,False,True
37398,False,True,False,False,True,True
37399,False,True,False,True,False,True
37400,False,True,False,False,False,False
37401,False,True,False,False,True,False
37402,False,True,False,False,False,False
37403,False,True,False,True,False,True
37404,False,True,False,True,False,False
37405,False,True,False,False,False,False
37406,False,True,False,True,False,True
37407,True,False,False,False,False,False
37408,False,True,True,True,True,True
37409,True,False,False,False,False,False
37410,True,False,False,False,False,False
37411,True,False,False,False,False,False
37412,False,True,False,False,False,False
37413,False,True,False,False,False,False
37414,True,False,False,False,False,False
37415,True,False,False,False,False,False
37416,False,True,False,True,True,True
37417,False,True,False,False,False,False
37418,False,True,False,True,False,False
37419,False,True,False,False,False,False
37420,False,False,False,False,False,False
37421,False,True,False,False,False,False
37422,False,True,False,False,False,False
37423,True,False,False,False,False,False
37424,False,False,False,False,False,False
37425,False,True,False,False,False,False
37426,True,False,False,False,False,False
37427,False,True,True,True,False,True
37428,False,True,False,False,False,True
37429,False,True,True,True,True,True
37430,False,False,False,False,False,True
37431,False,True,False,False,False,False
37432,False,True,False,True,True,True
37433,False,True,True,False,False,False
37434,False,True,False,False,False,False
37435,False,False,False,False,False,True
37436,False,True,False,False,False,True
37437,False,False,False,False,False,False
37438,False,True,False,False,False,False
37439,False,False,False,False,False,False
37440,True,False,False,False,False,False
37441,False,True,False,False,False,False
37442,False,True,False,False,False,False
37443,False,True,False,True,True,False
37444,False,True,False,True,False,False
37445,False,True,False,False,False,False
37446,False,True,False,False,False,False
37447,False,True,False,False,False,False
37448,False,True,False,True,False,False
37449,True,False,False,False,False,False
37450,False,True,False,True,False,True
37451,False,False,False,True,False,False
37452,False,True,False,True,True,True
37453,True,False,False,False,False,False
37454,True,False,False,False,False,False
37455,False,True,False,True,True,True
37456,False,True,False,False,False,False
37457,False,True,False,False,False,True
37458,False,True,True,False,True,True
37459,False,True,False,False,False,False
37460,True,False,False,False,False,False
37461,False,False,False,False,False,True
37462,False,False,False,False,False,True
37463,False,True,False,False,False,False
37464,False,True,False,False,False,True
37465,False,True,False,False,False,True
37466,True,False,False,False,False,False
37467,False,False,False,False,False,False
37468,False,True,False,False,False,True
37469,False,True,False,False,False,False
37470,True,False,False,False,False,False
37471,True,False,False,False,False,False
37472,True,False,False,False,False,False
37473,True,False,False,False,False,False
37474,True,False,False,False,False,False
37475,True,False,False,False,False,False
37476,True,False,False,False,False,False
37477,True,False,False,False,False,False
37478,True,False,False,False,False,False
37479,True,False,False,False,False,False
37480,False,True,False,False,True,False
37481,False,True,False,True,False,True
37482,False,False,False,False,False,False
37483,False,True,False,False,False,False
37484,False,True,False,True,False,False
37485,False,True,False,True,False,True
37486,False,True,False,True,True,False
37487,True,False,False,False,False,False
37488,True,False,False,False,False,False
37489,True,False,False,False,False,False
37490,True,False,False,False,False,False
37491,True,False,False,False,False,False
37492,False,True,False,False,False,False
37493,False,True,False,False,False,True
37494,False,False,False,False,False,False
37495,False,True,False,False,False,False
37496,False,True,False,True,False,True
37497,False,True,False,False,False,False
37498,True,False,False,False,False,False
37499,False,True,False,False,False,False
37500,False,True,True,False,False,False
37501,True,False,False,False,False,False
37502,False,True,False,True,True,True
37503,True,False,False,False,False,False
37504,False,False,True,False,False,False
37505,False,True,False,False,False,False
37506,True,False,False,False,False,False
37507,True,False,False,False,False,False
37508,False,True,False,False,False,True
37509,False,True,False,True,False,True
37510,True,False,False,False,False,False
37511,True,False,False,False,False,False
37512,False,True,False,True,False,False
37513,True,False,False,False,False,False
37514,False,True,False,False,False,False
37515,False,True,False,False,False,True
37516,True,False,False,False,False,False
37517,False,True,False,False,False,False
37518,False,True,False,False,False,True
37519,False,True,False,False,False,True
37520,False,True,False,False,False,True
37521,False,True,False,False,False,True
37522,False,True,True,True,True,True
37523,False,True,False,False,False,False
37524,False,False,False,False,False,False
37525,True,False,False,False,False,False
37526,False,True,False,True,False,False
37527,True,False,False,False,False,False
37528,False,False,True,False,False,False
37529,False,True,False,False,False,False
37530,False,True,False,False,False,False
37531,False,True,False,False,False,False
37532,False,True,False,False,False,False
37533,True,False,False,False,False,False
37534,False,True,False,False,False,False
37535,True,False,False,False,False,False
37536,False,True,True,False,False,False
37537,False,True,False,True,False,True
37538,False,True,False,False,False,False
37539,False,True,False,False,False,True
37540,False,False,False,False,False,False
37541,False,True,False,True,False,False
37542,False,True,False,False,False,False
37543,True,False,False,False,False,False
37544,False,True,True,True,True,True
37545,False,False,False,False,False,False
37546,False,False,False,False,False,False
37547,True,False,False,False,False,False
37548,True,False,False,False,False,False
37549,False,True,False,False,False,True
37550,True,False,False,False,False,False
37551,False,True,False,True,False,True
37552,False,True,True,True,False,False
37553,False,True,True,False,False,False
37554,False,True,False,False,False,False
37555,False,True,False,True,False,True
37556,False,True,False,True,False,True
37557,False,False,False,True,False,False
37558,True,False,False,False,False,False
37559,False,True,False,False,False,False
37560,False,True,False,True,False,False
37561,False,False,False,False,False,False
37562,False,True,False,True,False,False
37563,False,True,False,True,False,False
37564,True,False,False,False,False,False
37565,False,True,False,False,False,False
37566,False,False,True,False,False,False
37567,True,False,False,False,False,False
37568,True,False,False,False,False,False
37569,False,False,False,False,True,False
37570,False,False,False,False,False,False
37571,False,True,False,False,False,False
37572,False,True,False,False,False,False
37573,False,True,False,False,False,False
37574,False,False,False,False,False,False
37575,True,False,False,False,False,False
37576,True,False,False,False,False,False
37577,True,False,False,False,False,False
37578,False,False,False,False,False,False
37579,False,True,False,False,False,False
37580,False,True,False,False,False,True
37581,False,True,False,False,False,False
