,0,1,2,3
33870,False,False,True,True
33871,False,True,False,True
33872,False,True,True,True
33873,False,False,True,True
33874,False,False,False,False
33875,False,True,True,True
33876,False,False,False,True
33877,False,False,True,True
33878,True,False,True,True
33879,True,False,False,True
33880,True,True,True,True
33881,False,False,True,True
33882,False,False,True,True
33883,False,False,False,False
33884,False,False,False,False
33885,True,False,False,True
33886,False,False,False,False
33887,False,True,False,True
33888,False,False,False,True
33889,False,False,False,False
33890,False,False,True,True
33891,False,True,True,True
33892,False,False,False,False
33893,False,False,False,True
33894,False,False,False,True
33895,False,False,False,False
33896,False,False,True,True
33897,False,False,False,True
33898,False,False,False,True
33899,False,False,True,True
33900,False,False,False,True
33901,False,False,True,False
33902,False,False,False,True
33903,False,True,True,True
33904,True,False,True,True
33905,False,False,True,False
33906,False,False,False,True
33907,False,True,True,True
33908,False,False,True,True
33909,False,False,True,True
33910,True,False,False,True
33911,False,False,True,False
33912,False,False,False,True
33913,False,False,False,False
33914,False,False,False,False
33915,False,False,True,True
33916,False,False,False,True
33917,False,False,False,True
33918,False,False,False,True
33919,True,True,True,True
33920,False,False,True,True
33921,False,True,False,True
33922,False,False,True,True
33923,False,False,False,True
33924,False,False,True,True
33925,False,False,False,True
33926,False,False,False,True
33927,False,False,False,True
33928,False,False,False,False
33929,False,False,False,True
33930,False,False,False,True
33931,False,False,True,True
33932,False,True,True,True
33933,False,False,False,True
33934,False,False,True,True
33935,False,False,False,False
33936,False,False,False,True
33937,True,True,True,True
33938,False,True,False,True
33939,False,False,True,True
33940,False,True,True,False
33941,False,False,True,True
33942,False,False,False,True
33943,False,False,False,True
33944,False,True,False,True
33945,False,False,True,True
33946,False,False,False,True
33947,False,False,False,False
33948,True,True,True,True
33949,False,False,False,True
33950,False,False,False,True
33951,False,False,True,True
33952,False,False,False,False
33953,True,True,True,True
33954,False,True,False,True
33955,False,False,False,True
33956,False,False,True,True
33957,False,False,False,True
33958,False,False,False,True
33959,False,False,False,True
33960,False,False,True,True
33961,False,True,True,True
33962,False,False,True,True
33963,False,False,False,True
33964,False,False,True,True
33965,False,False,False,False
33966,False,False,False,True
33967,True,True,True,True
33968,False,False,False,True
33969,False,False,True,True
33970,False,False,True,True
33971,True,True,True,True
33972,True,True,False,False
33973,False,False,False,True
33974,False,False,False,False
33975,False,False,False,False
33976,True,True,True,True
33977,False,True,True,True
33978,False,False,False,False
33979,False,False,False,True
33980,False,False,False,True
33981,False,True,False,True
33982,False,False,True,True
33983,False,True,False,True
33984,True,True,True,True
33985,False,False,False,False
33986,True,False,True,True
33987,False,False,False,False
33988,False,False,False,False
33989,True,True,True,True
33990,True,True,True,True
33991,True,True,True,True
33992,True,True,True,True
33993,False,False,False,False
33994,False,False,False,False
33995,True,True,True,True
33996,False,False,False,True
33997,True,True,True,True
33998,False,False,False,False
33999,False,False,False,False
34000,True,True,True,True
34001,False,False,False,True
34002,True,True,True,True
34003,True,True,False,True
34004,False,False,False,True
34005,False,True,True,True
34006,False,True,True,True
34007,False,True,True,True
34008,True,True,False,True
34009,False,True,True,True
34010,False,False,False,False
34011,False,False,False,False
34012,True,True,False,False
34013,True,False,True,True
34014,True,True,True,True
34015,True,True,True,True
34016,False,False,True,True
34017,False,True,True,True
34018,True,True,True,True
34019,False,False,True,True
34020,True,True,True,True
34021,False,False,False,False
34022,False,False,False,True
34023,True,True,True,True
34024,False,False,False,False
34025,False,False,True,True
34026,False,False,False,True
34027,True,True,True,True
34028,False,False,False,True
34029,True,True,True,True
34030,False,False,True,True
34031,False,False,True,False
34032,False,False,False,True
34033,True,True,True,True
34034,False,False,False,False
34035,False,True,True,True
34036,True,True,True,True
34037,False,False,False,False
34038,False,False,True,True
34039,False,False,False,True
34040,False,True,True,True
34041,True,True,True,True
34042,True,True,True,True
34043,False,False,False,False
34044,False,False,False,True
34045,False,False,False,False
34046,False,False,False,False
34047,False,False,False,False
34048,False,False,True,True
34049,False,False,False,False
34050,True,True,True,True
34051,True,False,True,True
34052,False,False,False,False
34053,False,False,False,False
34054,False,True,True,True
34055,False,True,True,True
34056,False,False,False,False
34057,True,True,True,True
34058,False,False,False,True
34059,True,True,True,True
34060,True,True,True,True
34061,False,False,False,True
34062,False,False,False,True
34063,True,True,True,True
34064,True,True,True,True
34065,False,False,True,True
34066,False,True,True,True
34067,False,False,False,True
34068,True,True,True,True
34069,False,False,False,False
34070,False,True,True,True
34071,False,True,True,True
34072,False,False,True,True
34073,False,False,False,False
34074,True,True,True,True
34075,False,False,True,False
34076,False,False,False,True
34077,False,True,True,True
34078,True,True,True,True
34079,False,False,True,False
34080,False,False,False,True
34081,False,True,True,True
34082,True,True,True,True
34083,False,False,False,False
34084,False,False,False,True
34085,False,False,False,True
34086,False,False,False,False
34087,False,False,True,True
34088,False,False,False,True
34089,True,True,True,True
34090,False,True,True,True
34091,True,True,True,True
34092,False,True,True,True
34093,False,True,False,True
34094,True,True,True,True
34095,False,False,True,True
34096,False,False,False,True
34097,True,True,True,True
34098,False,False,False,False
34099,False,False,False,False
34100,True,True,True,True
34101,False,False,False,False
34102,False,False,True,False
34103,False,True,True,True
34104,True,True,True,True
34105,False,False,True,True
34106,True,True,True,True
34107,False,False,False,False
34108,True,True,True,True
34109,True,True,True,True
34110,False,False,True,True
34111,False,False,False,False
34112,False,False,False,False
34113,False,False,False,False
34114,False,False,False,False
34115,False,False,False,False
34116,False,False,False,False
34117,False,False,False,False
34118,False,False,False,False
34119,False,False,False,False
34120,False,False,False,False
34121,False,True,True,True
34122,True,True,True,True
34123,False,False,False,False
34124,True,True,False,True
34125,False,False,True,True
34126,True,True,True,True
34127,True,True,True,True
34128,False,False,False,False
34129,False,False,False,True
34130,False,False,True,True
34131,False,False,False,True
34132,True,True,True,True
34133,True,True,False,True
34134,True,True,True,True
34135,True,True,True,True
34136,True,True,True,True
34137,True,True,True,True
34138,True,True,True,True
34139,True,False,True,True
34140,True,True,False,True
34141,True,False,False,True
34142,False,False,False,False
34143,False,False,True,True
34144,False,True,True,True
34145,False,False,False,False
34146,True,True,True,True
34147,False,True,True,True
34148,False,True,True,True
34149,True,True,True,True
34150,True,True,True,True
34151,False,True,True,True
34152,False,True,True,True
34153,False,False,False,False
34154,False,True,True,False
34155,True,True,True,True
34156,True,False,True,True
34157,False,True,True,True
34158,False,False,False,False
34159,False,False,False,False
34160,False,False,False,False
34161,False,False,False,True
34162,False,False,False,False
34163,False,False,True,True
34164,False,False,False,True
34165,False,False,False,True
34166,True,True,True,True
34167,True,True,True,True
34168,False,False,True,False
34169,False,False,False,False
34170,True,True,True,True
34171,True,True,True,True
34172,False,True,True,True
34173,False,True,True,True
34174,False,False,False,True
34175,False,True,True,True
34176,True,True,True,True
34177,False,False,False,True
34178,True,True,True,True
34179,False,False,False,False
34180,False,False,True,False
34181,False,False,True,True
34182,False,False,False,False
34183,False,True,True,True
34184,False,False,False,True
34185,False,False,False,True
34186,True,True,True,True
34187,True,True,True,True
34188,False,False,False,False
34189,False,False,True,True
34190,False,True,True,True
34191,False,False,False,False
34192,False,False,False,False
34193,False,False,True,True
34194,True,False,True,True
34195,True,True,True,True
34196,True,True,True,True
34197,False,False,False,True
34198,False,False,False,True
34199,False,False,True,True
34200,True,True,True,True
34201,False,False,False,False
34202,False,True,True,True
34203,False,False,True,True
34204,False,False,True,True
34205,False,True,True,False
34206,False,False,False,True
34207,False,True,False,True
34208,True,True,True,True
34209,False,True,True,True
34210,True,True,True,True
34211,False,False,False,True
34212,True,True,True,True
34213,False,False,False,False
34214,False,True,True,True
34215,True,True,True,True
34216,False,False,True,False
34217,False,False,True,True
34218,False,False,False,False
34219,False,False,False,False
34220,False,False,False,False
34221,False,True,True,True
34222,True,True,True,True
34223,False,False,False,False
34224,False,False,True,True
34225,False,False,False,False
34226,False,False,False,False
34227,False,False,False,False
34228,True,True,True,True
34229,False,False,False,True
34230,False,False,True,False
34231,False,True,True,True
34232,False,True,True,True
34233,True,True,True,True
34234,False,False,False,True
34235,False,False,False,True
34236,True,True,True,True
34237,False,False,True,True
34238,False,False,False,True
34239,True,False,True,True
34240,False,True,True,True
34241,False,False,False,False
34242,False,False,True,True
34243,False,False,False,True
34244,False,False,False,False
34245,True,True,True,True
34246,True,True,True,True
34247,False,False,False,False
34248,False,True,True,True
34249,True,False,False,True
34250,False,False,True,True
34251,False,True,True,True
34252,True,True,True,True
34253,False,False,False,False
34254,False,False,False,False
34255,False,False,True,True
34256,False,False,True,True
34257,True,True,True,True
34258,False,True,True,True
34259,False,False,False,True
34260,False,False,True,True
34261,False,False,False,False
34262,False,False,True,True
34263,False,False,False,False
34264,False,False,True,True
34265,False,False,True,True
34266,False,True,True,True
34267,False,False,False,False
34268,False,True,True,True
34269,False,False,True,True
34270,False,True,False,True
34271,False,False,False,True
34272,True,False,False,False
34273,False,False,True,True
34274,False,True,True,True
34275,True,False,True,True
34276,False,False,False,False
34277,True,False,False,False
34278,True,True,True,True
34279,False,False,False,False
34280,False,False,False,False
34281,False,False,False,False
34282,True,True,True,True
34283,False,False,False,True
34284,True,True,True,True
34285,True,True,True,True
34286,True,True,True,True
34287,False,False,True,True
34288,False,False,False,False
34289,False,False,True,True
34290,False,False,False,False
34291,True,True,True,True
34292,False,False,True,False
34293,True,True,True,True
34294,True,True,True,True
34295,True,True,True,True
34296,False,False,False,True
34297,True,True,True,True
34298,False,False,False,False
34299,False,False,False,False
34300,False,False,False,True
34301,True,True,True,True
34302,True,True,True,True
34303,False,True,False,False
34304,True,True,True,True
34305,False,False,True,True
34306,True,False,True,True
34307,False,False,False,False
34308,False,True,True,True
34309,False,False,True,True
34310,False,False,False,True
34311,False,False,True,True
34312,True,True,True,True
34313,False,False,False,True
34314,False,True,False,True
34315,False,False,True,False
34316,False,False,False,True
34317,False,False,False,False
34318,True,True,True,True
34319,True,True,True,True
34320,False,True,False,True
34321,False,False,True,True
34322,False,True,True,True
34323,False,False,False,True
34324,False,False,True,False
34325,False,True,True,True
34326,False,True,True,True
34327,False,False,True,True
34328,False,False,False,False
34329,False,False,False,False
34330,True,True,True,True
34331,False,False,False,False
34332,False,False,False,False
34333,False,False,False,False
34334,False,False,False,False
34335,False,False,True,True
34336,True,True,True,True
34337,False,False,True,True
34338,False,False,False,False
34339,False,False,False,False
34340,True,True,True,True
34341,False,False,False,False
34342,False,False,True,True
34343,True,False,True,True
34344,False,False,True,False
34345,False,False,False,False
34346,True,True,True,True
34347,True,True,True,True
34348,True,False,True,True
34349,False,False,False,True
34350,False,False,True,False
34351,False,False,False,False
34352,False,False,False,True
34353,False,False,True,True
34354,True,False,True,True
34355,False,False,False,False
34356,False,False,False,False
34357,False,False,False,False
34358,False,False,True,True
34359,False,False,True,True
34360,True,True,True,True
34361,False,False,True,True
34362,False,False,True,True
34363,True,True,True,True
34364,False,False,False,True
34365,False,False,False,False
34366,True,True,False,True
34367,False,False,False,False
34368,False,False,False,True
34369,True,True,True,True
34370,False,False,False,True
34371,True,True,True,True
34372,False,False,False,False
34373,False,False,False,True
34374,True,True,True,True
34375,False,False,False,False
34376,False,False,True,True
34377,False,False,False,False
34378,True,True,True,True
34379,True,False,True,True
34380,False,False,False,False
34381,False,False,False,True
34382,False,False,True,True
34383,False,False,False,True
34384,False,True,True,True
34385,False,True,True,True
34386,False,False,False,False
34387,False,True,True,False
34388,True,True,True,True
34389,False,False,False,False
34390,False,False,True,True
34391,True,True,True,True
34392,True,True,True,False
34393,True,False,True,True
34394,False,False,True,True
34395,False,False,True,True
34396,False,False,True,True
34397,False,False,False,False
34398,True,True,True,True
34399,True,False,True,True
34400,False,False,True,True
34401,True,True,True,True
34402,True,True,True,True
34403,False,True,True,True
34404,True,True,True,True
34405,False,False,False,False
34406,False,False,False,False
34407,False,False,False,False
34408,True,True,True,True
34409,False,False,False,False
34410,False,False,False,True
34411,False,False,False,False
34412,False,False,True,True
34413,False,True,False,True
34414,False,False,True,False
34415,True,True,True,True
34416,False,False,False,False
34417,False,False,True,True
34418,False,False,True,True
34419,True,True,False,True
34420,False,False,False,True
34421,True,True,True,True
34422,True,True,True,True
34423,False,False,False,False
34424,False,False,True,True
34425,True,True,True,True
34426,False,False,False,False
34427,False,False,True,True
34428,False,False,False,False
34429,False,True,True,True
34430,True,True,False,True
34431,True,False,True,True
34432,False,False,False,False
34433,False,False,False,False
34434,False,False,False,False
34435,False,False,False,False
34436,False,False,False,False
34437,True,False,True,True
34438,False,False,False,True
34439,False,True,True,True
34440,False,False,False,False
34441,False,False,True,False
34442,False,False,True,False
34443,False,False,True,True
34444,False,False,False,False
34445,True,True,True,True
34446,True,False,True,True
34447,False,False,False,False
34448,False,False,False,False
34449,False,False,True,True
34450,True,True,True,True
34451,False,False,True,False
34452,True,True,True,True
34453,False,False,False,True
34454,False,False,True,True
34455,False,False,True,False
34456,True,True,True,True
34457,False,False,False,False
34458,False,True,True,True
34459,True,True,True,True
34460,False,False,False,True
34461,False,True,True,True
34462,False,False,True,True
34463,False,False,False,False
34464,True,True,True,True
34465,True,False,True,True
34466,True,True,True,True
34467,False,False,False,False
34468,True,True,True,True
34469,False,True,True,True
34470,False,False,True,True
34471,False,False,False,False
34472,False,False,False,True
34473,False,False,False,False
34474,True,True,True,True
34475,False,False,False,False
34476,True,True,True,True
34477,False,True,True,True
34478,True,True,True,True
34479,False,False,False,True
34480,True,True,True,True
34481,True,True,True,True
34482,False,False,False,True
34483,True,True,True,True
34484,False,False,True,True
34485,False,True,True,True
34486,False,True,True,True
34487,True,True,True,True
34488,False,False,True,True
34489,False,True,False,True
34490,False,True,True,True
34491,False,False,True,True
34492,True,True,True,True
34493,False,False,False,False
34494,False,False,False,True
34495,True,True,True,True
34496,True,True,True,True
34497,True,True,True,True
34498,True,True,True,True
34499,True,True,True,True
34500,False,False,False,True
34501,False,False,False,False
34502,False,False,False,True
34503,False,False,True,True
34504,False,False,True,True
34505,True,True,True,True
34506,True,True,True,True
34507,True,False,True,True
34508,False,False,False,False
34509,True,True,True,True
34510,False,False,False,False
34511,False,False,False,False
34512,False,False,True,True
34513,False,False,False,True
34514,False,False,False,False
34515,False,False,False,False
34516,True,False,True,True
34517,False,False,True,True
34518,False,False,False,True
34519,False,False,False,False
34520,True,True,True,True
34521,False,False,True,True
34522,False,False,False,False
34523,False,True,True,True
34524,False,False,False,True
34525,False,False,False,False
34526,False,False,True,True
34527,True,True,True,True
34528,False,True,True,True
34529,False,False,False,True
34530,True,True,False,True
34531,True,True,True,True
34532,True,True,True,True
34533,True,True,True,True
34534,False,False,True,True
34535,False,False,False,False
34536,False,False,True,True
34537,False,False,False,True
34538,False,False,False,False
34539,False,False,False,False
34540,False,True,True,True
34541,False,False,False,True
34542,True,False,True,True
34543,False,False,False,False
34544,False,False,False,True
34545,True,True,True,False
34546,False,False,False,False
34547,True,True,True,True
34548,False,True,True,True
34549,False,False,True,True
34550,False,False,True,False
34551,False,True,True,True
34552,False,False,True,True
34553,False,False,False,False
34554,False,False,True,True
34555,False,True,True,False
34556,False,False,True,False
34557,False,False,True,True
34558,False,False,False,False
34559,False,True,True,True
34560,False,False,True,True
34561,True,True,True,True
34562,False,True,True,True
34563,False,False,False,True
34564,True,True,True,True
34565,False,False,False,False
34566,False,False,False,True
34567,False,False,False,False
34568,False,False,False,True
34569,False,False,False,False
34570,False,False,False,True
34571,False,True,True,True
34572,True,True,True,True
34573,False,False,True,True
34574,False,False,False,True
34575,False,True,False,True
34576,False,False,False,False
34577,False,False,False,False
34578,False,True,True,True
34579,False,False,False,False
34580,False,False,False,True
34581,False,False,False,False
34582,False,False,False,True
34583,False,False,False,False
34584,False,False,False,True
34585,False,False,True,True
34586,False,False,False,False
34587,True,True,True,False
34588,True,True,True,True
34589,False,False,False,True
34590,False,False,False,False
34591,True,True,True,True
34592,False,False,True,True
34593,False,False,False,False
34594,False,False,False,False
34595,False,False,False,False
34596,False,True,False,True
34597,False,False,False,False
34598,True,False,False,True
34599,False,False,False,False
34600,False,False,False,False
34601,False,True,True,False
34602,False,False,True,True
34603,True,True,True,True
34604,False,False,False,False
34605,False,False,False,False
34606,False,False,False,False
34607,True,True,True,True
34608,False,False,False,True
34609,True,True,True,True
34610,False,False,False,True
34611,True,False,True,True
34612,False,False,True,True
34613,False,False,False,False
34614,False,False,False,True
34615,False,False,False,False
34616,False,False,True,True
34617,False,False,True,True
34618,False,False,False,True
34619,False,True,True,True
34620,True,True,True,True
34621,False,False,True,True
34622,False,False,True,True
34623,False,False,False,False
34624,False,False,True,True
34625,False,False,True,False
34626,False,True,True,True
34627,False,True,True,True
34628,False,False,False,False
34629,False,False,True,True
34630,True,True,True,True
34631,False,True,True,True
34632,False,False,False,False
34633,False,False,True,True
34634,False,False,True,True
34635,False,False,False,False
34636,True,True,True,True
34637,False,False,False,False
34638,True,True,True,True
34639,False,False,False,True
34640,True,False,True,True
34641,False,False,False,False
34642,False,False,True,True
34643,False,False,True,True
34644,False,False,False,True
34645,False,False,False,False
34646,False,True,True,True
34647,False,False,False,False
34648,False,False,False,False
34649,False,False,False,False
34650,False,False,False,True
34651,False,False,False,False
34652,False,False,False,False
34653,False,False,True,True
34654,False,False,False,False
34655,False,False,True,True
34656,False,True,True,True
34657,True,True,True,True
34658,False,False,False,False
34659,False,False,False,False
34660,False,False,False,False
34661,False,False,True,False
34662,True,True,True,True
34663,False,False,True,True
34664,False,False,True,True
34665,True,True,True,True
34666,False,False,False,True
34667,False,True,True,True
34668,False,False,True,True
34669,True,True,True,True
34670,False,True,True,True
34671,False,False,False,True
34672,False,True,True,True
34673,False,False,False,False
34674,False,False,False,False
34675,True,False,True,True
34676,False,True,True,True
34677,False,False,False,True
34678,False,False,False,True
34679,False,False,True,False
34680,False,False,False,True
34681,False,True,True,True
34682,False,False,True,True
34683,False,False,False,True
34684,False,False,False,False
34685,False,False,False,False
34686,True,True,True,True
34687,True,True,True,True
34688,False,False,False,True
34689,False,False,True,True
34690,False,True,False,True
34691,False,True,True,True
34692,False,False,True,True
34693,True,True,True,True
34694,False,False,False,True
34695,False,False,False,False
34696,True,True,True,True
34697,False,False,True,True
34698,True,True,True,True
34699,True,False,True,True
34700,True,True,True,True
34701,True,True,True,True
34702,False,False,False,True
34703,False,False,False,True
34704,False,False,False,True
34705,True,True,True,True
34706,False,False,False,False
34707,False,False,False,False
34708,False,False,True,True
34709,False,False,True,True
34710,True,True,True,True
34711,False,False,False,False
34712,False,True,True,True
34713,False,False,False,True
34714,False,False,True,True
34715,False,False,False,False
34716,False,False,False,False
34717,False,False,False,False
34718,False,False,True,False
34719,True,True,True,True
34720,False,True,True,True
34721,True,True,True,True
34722,True,True,True,True
34723,True,True,True,True
34724,False,True,True,True
34725,False,False,False,True
34726,False,True,True,True
34727,True,True,True,True
34728,True,True,True,True
34729,True,True,True,True
34730,False,False,False,False
34731,False,False,False,False
34732,False,False,True,False
34733,False,True,True,True
34734,True,True,True,True
34735,False,False,True,True
34736,False,False,True,True
34737,False,False,True,True
34738,False,False,False,True
34739,True,True,True,True
34740,False,True,True,True
34741,False,False,False,True
34742,False,False,False,True
34743,False,False,False,False
34744,True,True,True,True
34745,False,True,True,True
34746,False,False,False,True
34747,True,True,True,True
34748,True,True,True,True
34749,True,True,True,True
34750,True,False,True,True
34751,False,False,True,True
34752,False,False,False,True
34753,True,True,True,True
34754,True,True,True,True
34755,True,True,True,True
34756,False,False,True,True
34757,False,False,False,False
34758,False,True,True,True
34759,False,False,False,True
34760,False,True,True,False
34761,True,True,True,True
34762,False,True,True,True
34763,False,False,True,True
34764,False,False,True,True
34765,True,True,True,True
34766,True,True,True,True
34767,True,True,True,True
34768,True,True,True,True
34769,True,True,False,False
34770,False,False,True,False
34771,False,False,False,True
34772,False,False,True,True
34773,True,True,True,True
34774,False,False,False,True
34775,False,False,True,False
34776,False,False,False,True
34777,False,False,True,True
34778,True,True,True,True
34779,False,True,True,False
34780,False,False,True,True
34781,True,False,True,True
34782,False,False,False,True
34783,False,False,False,False
34784,True,True,True,True
34785,False,False,False,False
34786,False,False,True,True
34787,False,False,False,False
34788,False,False,False,False
34789,False,False,True,True
34790,False,False,False,False
34791,True,False,True,True
34792,False,False,True,True
34793,True,True,True,True
34794,True,True,True,True
34795,True,True,True,True
34796,False,True,True,True
34797,False,False,False,False
34798,True,True,True,True
34799,False,True,False,True
34800,False,False,True,False
34801,False,False,True,False
34802,False,False,False,False
34803,False,False,True,True
34804,False,False,False,False
34805,True,False,True,True
34806,False,False,False,True
34807,True,True,True,True
34808,False,False,False,False
34809,False,False,True,False
34810,False,False,False,False
34811,False,False,False,False
34812,True,True,True,True
34813,False,False,True,False
34814,False,False,False,True
34815,False,True,True,True
34816,True,True,True,True
34817,True,True,True,True
34818,False,False,False,False
34819,True,True,True,True
34820,False,False,True,True
34821,True,True,True,True
34822,False,False,True,False
34823,False,False,False,True
34824,False,False,False,False
34825,False,False,False,False
34826,True,True,True,True
34827,False,False,True,False
34828,False,False,False,True
34829,False,False,True,True
34830,True,True,True,True
34831,True,False,True,True
34832,False,False,False,True
34833,True,True,True,True
34834,True,True,True,True
34835,True,False,True,True
34836,False,False,False,True
34837,False,False,False,False
34838,False,False,True,False
34839,True,True,True,True
34840,False,False,True,True
34841,False,False,False,False
34842,False,False,True,True
34843,True,True,True,True
34844,False,False,False,False
34845,False,False,True,False
34846,False,True,True,True
34847,True,True,True,True
34848,True,True,True,True
34849,True,True,True,True
34850,True,True,True,True
34851,False,False,True,True
34852,True,True,True,True
34853,True,True,True,True
34854,False,False,True,True
34855,False,False,False,True
34856,True,True,True,True
34857,True,True,True,True
34858,True,True,True,True
34859,False,False,False,False
34860,True,True,True,True
34861,False,False,True,True
34862,True,False,True,True
34863,False,True,True,False
34864,False,False,True,True
34865,False,False,True,True
34866,False,False,False,True
34867,False,False,False,True
34868,True,True,True,True
34869,True,True,True,True
34870,True,True,True,True
34871,False,False,True,True
34872,True,False,True,True
34873,False,False,False,True
34874,True,True,True,True
34875,True,True,True,True
34876,False,False,True,False
34877,True,False,True,True
34878,False,False,True,True
34879,False,True,True,True
34880,False,True,True,True
34881,True,True,True,True
34882,False,False,False,True
34883,False,False,False,False
34884,True,True,True,False
34885,False,False,False,False
34886,False,False,False,False
34887,True,True,True,True
34888,True,True,True,True
34889,True,True,True,True
34890,True,True,False,True
34891,False,False,False,False
34892,False,False,False,False
34893,False,False,False,False
34894,False,False,False,True
34895,True,True,True,True
34896,False,False,False,False
34897,True,True,True,True
34898,False,False,False,False
34899,False,False,False,False
34900,False,False,False,True
34901,True,True,True,True
34902,True,True,True,True
34903,False,False,False,False
34904,False,True,True,True
34905,True,True,True,True
34906,True,True,True,True
34907,False,False,False,False
34908,False,True,False,True
34909,False,True,True,True
34910,False,False,False,False
34911,False,False,True,True
34912,False,False,False,False
34913,True,True,True,True
34914,False,False,True,False
34915,False,False,False,False
34916,True,True,True,True
34917,True,True,True,True
34918,True,True,True,True
34919,True,True,True,True
34920,False,False,False,True
34921,True,True,True,True
34922,False,False,True,True
34923,False,False,False,True
34924,False,False,False,False
34925,False,False,True,True
34926,False,False,True,False
34927,True,True,True,True
34928,True,True,True,True
34929,False,False,False,True
34930,False,False,True,True
34931,False,True,True,True
34932,True,False,True,True
34933,False,False,False,True
34934,True,True,True,True
34935,False,False,True,False
34936,False,True,True,True
34937,False,False,False,True
34938,False,False,False,True
34939,False,False,True,True
34940,True,False,True,False
34941,False,False,True,True
34942,False,False,False,False
34943,False,False,False,False
34944,True,True,True,True
34945,False,False,True,True
34946,False,False,False,True
34947,False,False,True,True
34948,False,False,True,True
34949,False,False,False,False
34950,False,False,False,True
34951,False,True,True,True
34952,False,False,True,False
34953,False,False,False,False
34954,False,False,False,False
34955,False,True,True,True
34956,False,False,False,False
34957,False,False,True,True
34958,False,False,False,False
34959,False,True,True,True
34960,False,False,False,False
34961,True,True,True,True
34962,False,True,True,True
34963,False,False,True,False
34964,False,False,True,True
34965,True,True,True,True
34966,False,False,False,False
34967,True,True,True,True
34968,False,False,False,False
34969,False,False,False,False
34970,False,False,False,False
34971,False,False,True,True
34972,False,True,True,False
34973,False,True,False,True
34974,False,False,True,False
34975,False,False,False,False
34976,False,True,True,True
34977,True,True,True,True
34978,False,False,False,True
34979,False,False,False,False
34980,False,False,False,False
34981,False,False,False,False
34982,False,False,False,False
34983,False,False,False,False
34984,False,True,True,True
34985,False,False,True,True
34986,False,False,False,False
34987,True,True,True,True
34988,False,False,False,False
34989,False,False,True,True
34990,False,False,False,True
34991,False,False,False,False
34992,False,False,False,False
34993,False,False,False,False
34994,False,False,False,True
34995,False,False,False,False
34996,False,False,False,False
34997,False,False,False,False
34998,False,False,False,True
34999,False,False,True,True
35000,False,False,False,True
35001,True,True,True,True
35002,True,True,True,True
35003,False,False,False,False
35004,False,False,True,True
35005,False,False,True,False
35006,False,False,False,False
35007,False,True,True,True
35008,True,True,True,True
35009,False,True,True,True
35010,True,True,False,True
35011,False,False,False,False
35012,False,True,True,True
35013,False,True,True,True
35014,True,False,True,True
35015,True,True,True,True
35016,False,False,True,True
35017,False,False,True,True
35018,False,True,True,True
35019,False,False,False,False
35020,False,False,False,False
35021,False,False,False,False
35022,False,False,False,False
35023,True,True,True,True
35024,False,True,True,True
35025,False,True,True,True
35026,True,True,True,True
35027,False,False,True,True
35028,False,True,False,True
35029,False,False,False,False
35030,False,True,True,True
35031,False,False,False,False
35032,True,True,True,True
35033,False,False,False,False
35034,False,True,True,True
35035,False,False,False,False
35036,True,True,True,True
35037,False,False,False,True
35038,False,False,False,False
35039,True,True,True,True
35040,False,False,True,False
35041,False,False,True,True
35042,False,False,False,True
35043,True,False,True,True
35044,False,False,False,True
35045,True,False,True,True
35046,False,False,False,False
35047,True,True,True,True
35048,False,False,False,False
35049,False,False,False,False
35050,True,True,True,True
35051,False,False,False,True
35052,True,True,True,True
35053,True,True,True,True
35054,True,True,True,False
35055,False,True,True,True
35056,False,False,True,True
35057,True,True,True,True
35058,False,False,False,False
35059,True,True,True,True
35060,False,True,True,True
35061,False,True,True,False
35062,False,False,True,False
35063,True,True,True,True
35064,False,False,False,True
35065,True,True,True,True
35066,False,True,True,True
35067,False,False,False,True
35068,False,False,False,False
35069,False,False,True,True
35070,False,False,True,False
35071,False,False,False,False
35072,False,False,False,False
35073,False,False,False,False
35074,False,True,True,True
35075,True,True,True,True
35076,False,False,True,True
35077,False,True,True,True
35078,True,True,True,True
35079,False,False,False,False
35080,True,True,True,True
35081,False,False,True,True
35082,False,False,False,False
35083,True,True,True,True
35084,True,True,True,True
35085,False,False,False,False
35086,False,False,False,True
35087,False,False,False,True
35088,False,False,False,True
35089,False,False,False,False
35090,False,False,False,False
35091,False,True,True,True
35092,False,False,False,False
35093,True,True,True,True
35094,False,False,False,False
35095,False,False,True,True
35096,True,True,True,True
35097,False,False,True,True
35098,True,True,True,True
35099,False,False,False,False
35100,False,False,True,True
35101,False,False,False,True
35102,False,False,False,True
35103,False,False,False,False
35104,False,False,False,False
35105,True,True,True,True
35106,False,False,True,True
35107,False,False,False,False
35108,True,True,True,True
35109,True,False,True,True
35110,False,False,False,False
35111,False,False,True,False
35112,False,False,False,False
35113,True,True,True,True
35114,True,True,True,True
35115,True,True,True,True
35116,True,True,True,True
35117,False,False,True,False
35118,False,True,True,False
35119,False,False,False,False
35120,False,False,False,True
35121,True,False,True,True
35122,True,True,True,True
35123,False,False,True,True
35124,False,False,False,True
35125,False,False,True,True
35126,False,False,True,True
35127,False,True,True,True
35128,False,False,False,False
35129,False,False,False,False
35130,True,False,True,True
35131,False,False,False,False
35132,False,False,False,False
35133,False,False,True,True
35134,False,False,True,True
35135,False,False,True,True
35136,False,False,True,True
35137,False,False,False,False
35138,False,False,False,False
35139,False,False,False,False
35140,False,False,False,True
